nama_skill,kategori,freq_industry,freq_academic,industry_norm,academic_norm,skill_gap_score
plc automation intellution ifix,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
pleier audit management system,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plex systems plex manufacturing cloud,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plimus loan artist,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plos computational biology,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
ploticus,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plotutils,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plplot,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
plug-in file software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yokogawa fast/tools,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
20-20 technologies 20-20 design,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
24sevenoffice project,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
2ab ilock security services,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
360 analytics equest,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d graphic design software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d motion analysis software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d nature llc visual nature studio,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d nature llc world construction set,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d printing software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d static strength prediction program 3dsspp,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d systems gibbscam,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3d urban simulation modeling software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
zmanda amanda,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
zocalo,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yourkit java profiler,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
zoho webnms cell tower manager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yost engineering abn assistant,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yost engineering claimscrub,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3dgrid hipaa checkup,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
3dmapper,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
4n6xprt systems stiffcalcs,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
80-20 software leaders4,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
911 system information databases,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
@road geomanager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
a la mode pocket total,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
a large outdoor fire plume trajectory model flat terrain aloft-ft,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yost engineering codesearch pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yost engineering epicoder,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
yost engineering epstaffcheck,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
young mania rating scale,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
zyto lsa pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
zkipster,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ziiva prosperity lms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ziatek roofdraw,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
3d systems geomagic design x,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
zend framework,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pmc kanbansim,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
point of sale pos bookstore software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
point of sale pos parts and services software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
zemax,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
xyleme learning content management system lcms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
accelrys cerius2,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
accellos real dispatch,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
account management software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
access software airpax,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
postal boundary mapping software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
positive train control ptc systems,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
phantomjs,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pi blue optworks excel,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
physical access management software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
phred,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
phrap,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
polysystems asset delphi,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
polymath software polymath,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
xml path language xpath,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
accurate nxg,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acs technologies headmaster,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acronis recovery expert,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acrendo medical software ob/gyn emr,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acornsystems corporate performance management,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acom solutions rapid emr,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
actionware,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
act! premium,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
xerceo learn,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pdf readers,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pentana audit work system paws,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
penetration testing software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
penchant software dispatchoffice,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
peer-to-peer financial analysis,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pepid ems,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
performance systems development treat,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
percipenz technologies oncore-clinical research management oncore-crm,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
personnel management software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
perseus surveysolutions,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pre consultants simapro,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
practicepro software systems quickpractice,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
practice technology prevail,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
practice partner patient records,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pci express pcie,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pc dispatch,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ppd eloader,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
powermed,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pds vista,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
xcircuit,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adaptasoft cyberpay,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
acuitypro,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
actuate birt,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
aderant compulaw,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adeptia etl suite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
address management system ams,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe air,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe acrobat writer,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pandas,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pathlore lms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pastperfect software pastperfect,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paychex payroll software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
patient scheduling software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
patient record maintenance software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adl data systems optimumclinicals electronic health record,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adi smartbol,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
world software corporation worldox,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe postscript,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe macromedia homesite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe lifecycle enterprise suite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe incopy,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
workbrain time and attendance,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
workbrain employee scheduling,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp pay expert,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp hr/benefits solution,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp ezlabormanager,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp etime,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pricewaterhousecoopers teammate,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
prezi,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paloalto advertising plan pro,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
palmtree pocket ekg,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
palmtree ems field reference guide,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
palisade evolver,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
palisade bond @nalyst,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paisley risknavigator,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paisley issuetrack,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
prescription processing software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
parameter estimation pest,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pro-ductivity systems compliance training manager web,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
outage management system oms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paisley focus control assurance,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paisley cardmap,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
paisley autoaudit,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
packet tracing software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adp enterprise etime,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adobe robohelp,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wordperfect,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wolfram research mathematica unrisk pricing engine,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wolfram research mathematica finance essentials,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wolfram research derivatives,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adsense tracker,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
adrelevance,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wisdomforce databasesync system,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
production scheduling and planning software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
production control software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle real application cluster rac,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle primavera p6 enterprise portfolio project management,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle sql plus,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle siebel crm,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
winman suresell,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wingap,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
advanced technologies class act,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
advanced retail management systems retail pro,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
advanced portfolio technologies simulator,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
advanced portfolio technologies report builder,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
aeroplanner,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
advantage software psych advantage,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ag leader technology sms advanced,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
after the deadline,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
affiliated computer services acs firehouse,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
aetherpalm infusicalc,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle essbase,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle enterprise manager cloud control,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle enterprise manager,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle netsuite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle net manager,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle manufacturing scheduling,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle java message service jms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
windows kernel debuggers,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
windows embedded compact,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wind river vxworks,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wind river systems vxworks,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
agisoft metashape,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
agilent technologies genespring gx,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
agilent chemstation,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
agile product lifecyle management plm,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
airline pilots daily aviation log ppc,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
air dispersion modeling software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
winbugs,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
win ce,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
project estimation software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
progress webspeed workshop,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
progress sonic esb,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
progress openedge abl,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
program for energy analysis of residences pear,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle hyperion planning,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle golden gate,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wiki software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
alchemy systems sistem,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
airsmith flightprompt,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
allaire coldfusion,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
alk technologies pc*miler,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
allscripts professional pm,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
allscripts ehr,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
optionvue options analysis,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
pronto xi,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
project scheduling software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
project planning software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle e-business suite logistics,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle designer,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle data guard,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle clinical,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
wideorbit,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
whitebirch software projected financials,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
altova mapforce,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
altia design,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
altera quartus ii,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
alteer office,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ambient design artrage,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
amazon web services amazon web services sagemaker,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
operating system shells,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
prophix enterprise,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
property boulevard,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
propeller multimedia react2,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
optical research associates lighttools,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
optical network management software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
operitel learnflex,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle application express apex,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle agile product lifecycle management plm,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oracle advanced procurement,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
amazon data pipeline,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
welford chart notes,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
webtrends software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
webtrends analytics,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
websense data loss prevention,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
american precision instruments regit,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
webex weboffice,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
webclarity software bookwhere,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
online medical databases,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
onpoint digital onpoint learning & performance suite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
online traffic calculator software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
openclinica,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ams services ams sagitta,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
amg teleran salesinsync,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
anasazi software client data system,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ansys ls-dyna,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ansoft simplorer,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
annuities analysis software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
objectif lune planetpress suite,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
object oriented programming software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ohio willow wood omega tracer system,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
officemate software solutions officemate,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
office suite software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
online database search and retrieval software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
online advertising reporting software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
on center on-screen takeoff,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
omnitech omnilab,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
protein explorer,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
online title search and property report software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
antek healthware labdaq,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
waters millennium32,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apatar,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apache mxnet,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apache mahout,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
waterloo hydrogeologic aquachem,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
waste management software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apple logic pro,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apple iwork numbers,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apple iwork,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apple iphoto,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
apple idvd,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
ptc arbortext,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nursing documentation software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nunjucks,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nunit,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nuance paperport professional,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
object management group object request broker,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
object database management system odbms,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
oasys structural design and analysis software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
psychological testing software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
psyche systems labweb,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
provalis research simstat,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nmap,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nimblefeet technologies captain's keeper,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
notam development group airport insight,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
north american insulation manufacturers association naima 3e plus,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
norchard solutions succession wizard,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
non uniform rational b-splines nurbs software,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
nuance omnipage professional,Hard Skill,0,2,0.0,2.0974694031650814e-05,-2.0974694031650814e-05
